"ep_airdate","tweet_id","text_clean","n_questions"
"2016-06-19","744591600668545024","Why in your manifesto did you say you would bring the number of EU immigrants down to the thousands when you knew very well you couldn't control these numbers?",6
"2016-06-19","744595220717838337","Will you veto the accession of Turkey into the EU?",6
"2016-06-19","744596994988118016","Why do we have to keep subsidising poorer EU countries through our ever-increasing contribution, when the NHS and certain UK industries are more deserving of these funds?",6
"2016-06-26","747119908354400256","Project fear has failed the peasants have revolted! After decades of ignoring the working class how does it feel to be punched in the nose?",5
"2016-06-26","747124483597676544","Does the panel believe the EU will punish the UK  for leaving, to quash any similar rebellion in Europe?",5
"2016-06-26","747127187459948544","How can the electorate trust the “remain” politicians to uphold the democratic decision of the British public to leave the EU?",5
"2016-06-26","747128829106339841","It has become apparent that a number of leave voters based their choice on lies. With this in mind, is the outcome of the referendum valid?",5
"2016-06-26","747131907339599873","Remain threatened that a vote to leave would bring Armageddon. Has Armageddon arrived for our political parties instead?",5
"2016-06-30","748635393013207040","Is it feasible to have access to the single market and still control our borders? If not, which is more important?",4
"2016-06-30","748641616555036672","Is there no shame or loyalty with Michael Gove and Boris Johnson?",4
"2016-06-30","748645556214456320","Realistically, will Labour ever be electable under Jeremy Corbyn’s leadership?",4
"2016-06-30","748648592408207361","When can we expect to see the millions of pounds promised to the NHS as we need it a.s.a.p.?",4
"2016-07-07","751172270417145856","Aren’t we better off with Saddam Hussein gone?",5
"2016-07-07","751177206253154305","Should Tony Blair face trial for war crimes?",5
"2016-07-07","751178998298865664","In light of the misleading Leave Campaign and a complete lack of plan, is the referendum result really a legitimate mandate to leave the EU?",5
"2016-07-07","751182844375040001","Should there be a General Election once the Conservative Party membership elect their new leader?",5
"2016-07-07","751184564345769984","ls the Labour party in terminal decline?",5
"2016-09-15","776538369992032256","Are grammar schools the answer to our education mess?",3
"2016-09-15","776542996154253312","With the Labour Party tearing itself apart, is the SNP the only credible opposition to the current government?",3
"2016-09-15","776549696382861312","Why can’t we leave the European Union now?",3
"2016-09-22","779074478802337792","When will the nay sayers stop naying and instead be positive and forward looking towards a bright Brexit future?",5
"2016-09-22","779079344497037312","If Jeremy Corbyn wins this weekend is it time the MP’s who oppose him either sign up to his programme or move aside?",5
"2016-09-22","779083526511685632","Is Theresa May under any pressure to call a General Election in the spring?",5
"2016-09-22","779084419701284864","Should we pay more in taxes for the sake of the NHS?",5
"2016-09-22","779088110185570308","What impact would President Trump have on the UK?",5
"2016-09-29","781611521235386369","Is Jeremy Corbyn out of touch with communities  like Boston on the subject of unlimited immigration?",3
"2016-09-29","781617290924163072","Isn’t it time this government stopped dithering over Brexit?",3
"2016-09-29","781620706324930560","Will football ever be free of corruption and greed and return to being a true sport?",3
"2016-10-06","784148152043573249","After the unsavoury events today in Strasbourg and the resignation of Diane James after 18 days, is there a future for UKIP?",4
"2016-10-06","784151974333784064","Are Amber Rudd’s proposals for companies to disclose how many foreign workers they employ encouraging xenophobia and racism in the UK?",4
"2016-10-06","784156640832610304","The Prime Minister this week stated: “We are the party of workers”. If true, where does this leave the Labour Party?",4
"2016-10-06","784159798380130308","ls it time for the West to accept it can only end the war in Syria by joining forces with Russia and accepting President Assad?",4
"2016-10-13","786684602777739265","Did the British public give Theresa May a blank cheque to force through whichever Brexit she likes?",4
"2016-10-13","786691911876808704","Have the latest Donald Trump revelations made him unfit to be President?",4
"2016-10-13","786693723514146816","When playing games with my nieces and nephews we sometimes need to make it the best of three if they’re losing. How many Scottish Referendums are we going to need?",4
"2016-10-13","786696334258601985","Is the current parliamentary Labour Party an effective opposition to the government?",4
"2016-10-20","789221382861225984","Clinton or Trump?",4
"2016-10-20","789225930254344192","Is it time for MP’s, media and the Remainers to stop complaining and positively embrace the will of the British majority?",4
"2016-10-20","789231560197337093","Should all child migrants be given age tests  before being allowed in the country?",4
"2016-10-20","789234005082333185","Where do UKIP go after Brexit? Are we watching the death throes of a party without a purpose?",4
"2016-10-27","791758167084531716","In light of today’s positive economic news, is the UK’s post Brexit economy in rude health?",4
"2016-10-27","791764288360837120","Does the economic benefit of the new runway at Heathrow justify the environmental damage?",4
"2016-10-27","791767397963300865","Has the British public become less compassionate since Ken Loach’s 1966 film ‘Cathy Come Home’?",4
"2016-10-27","791771005832294400","Is Putin flexing his muscles for another cold war with the West?",4
"2016-11-03","794310426997772289","Does today's High Court judgement fly in the face of democracy by giving parliament the opportunity of overturning the referendum result?",4
"2016-11-03","794317692836728833","Is Clinton just as bad as Trump?",4
"2016-11-03","794321449771270144","Was the government right to reject an inquiry into the Battle of Orgreave?",4
"2016-11-03","794323806877863936","Has the poppy become a political symbol rather than a symbol of rememberance?",4
"2016-11-10","796846618175819776","Why did America choose Trump?",5
"2016-11-10","796851135910969344","If Hillary Clinton was a man, would she have won?",5
"2016-11-10","796854404108451840","Will President Trump be a good thing for the United Kingdom?",5
"2016-11-10","796858155368124416","Is the clearly burgeoning friendship between Donald Trump and Vladimir Putin something to be welcomed or feared?",5
"2016-11-10","796860558582644736","First Brexit, now Trump! When will our country's leaders actually sit up and listen to the desperate and frustrated voices of the people?",5
